321100	0.3145	0.0330	0.2815	-7.4150	-1.2241	0.836	3.2250	0.4665
321200	0.3081	0.0317	0.2764	-7.5078	-1.2017	0.809	3.1349	0.453
321300	0.3011	0.0304	0.2707	-7.5717	-1.1769	0.775	3.0318	0.4373
321400	0.2937	0.0292	0.2645	-7.5747	-1.1500	0.746	2.9258	0.4218
321500	0.2859	0.0280	0.2579	-7.5151	-1.1213	0.719	2.8265	0.4072
321600	0.2777	0.0267	0.2510	-7.3938	-1.0914	0.690	2.7204	0.3917
321700	0.2695	0.0256	0.2439	-7.1899	-1.0605	0.665	2.6108	0.3762
321800	0.2613	0.0246	0.2367	-6.9251	-1.0291	0.642	2.5159	0.3626
321900	0.2532	0.0238	0.2294	-6.6125	-0.9974	0.619	2.4369	0.3509
322000	0.2451	0.0231	0.2220	-6.3071	-0.9653	0.599	2.3756	0.3416
322100	0.2369	0.0224	0.2145	-6.0269	-0.9327	0.582	2.3093	0.332
322200	0.2286	0.0217	0.2069	-5.7996	-0.8994	0.571	2.2480	0.3236
322300	0.2201	0.0211	0.1990	-5.6375	-0.8651	0.558	2.1933	0.3159
322400	0.2113	0.0204	0.1909	-5.5552	-0.8298	0.544	2.1339	0.3075
322500	0.2023	0.0198	0.1825	-5.5334	-0.7934	0.526	2.0646	0.2974
322600	0.1929	0.0190	0.1739	-5.5879	-0.7560	0.517	1.9984	0.2887
322700	0.1833	0.0182	0.1651	-5.6804	-0.7178	0.503	1.9160	0.2777
322800	0.1735	0.0173	0.1562	-5.8111	-0.6790	0.490	1.8223	0.2654
322900	0.1637	0.0165	0.1472	-5.9538	-0.6401	0.477	1.7225	0.2525
323000	0.1539	0.0156	0.1383	-6.0786	-0.6015	0.462	1.6165	0.2385
323100	0.1442	0.0146	0.1296	-6.1602	-0.5636	0.447	1.5085	0.2244
323200	0.1348	0.0136	0.1212	-6.1977	-0.5269	0.433	1.3969	0.2099
323300	0.1257	0.0127	0.1130	-6.1623	-0.4915	0.418	1.2844	0.1953
323400	0.1169	0.0116	0.1053	-6.0786	-0.4577	0.405	1.1703	0.1806
323500	0.1085	0.0106	0.0979	-5.9378	-0.4257	0.388	1.0578	0.1658
323600	0.1003	0.0094	0.0909	-5.7585	-0.3952	0.377	0.9362	0.1505
323700	0.0925	0.0083	0.0842	-5.5527	-0.3662	0.365	0.7880	0.1321
323800	0.0852	0.0073	0.0779	-5.2954	-0.3386	0.355	0.6381	0.1137
323900	0.0782	0.0064	0.0718	-5.0291	-0.3122	0.349	0.5049	0.0977
324000	0.0718	0.0058	0.0660	-4.7383	-0.2871	0.343	0.3877	0.0835
324100	0.0657	0.0052	0.0605	-4.4449	-0.2632	0.340	0.2924	0.0722
324200	0.0600	0.0047	0.0553	-4.1517	-0.2404	0.335	0.2134	0.0626
324300	0.0547	0.0043	0.0504	-3.8490	-0.2190	0.329	0.1539	0.055
324400	0.0499	0.0041	0.0458	-3.5317	-0.1990	0.323	0.1122	0.0495
324500	0.0455	0.0040	0.0415	-3.2212	-0.1806	0.324	0.0807	0.0461
324600	0.0415	0.0038	0.0377	-2.9000	-0.1641	0.321	0.0562	0.0429
324700	0.0380	0.0036	0.0344	-2.5641	-0.1495	0.318	0.0412	0.0408
324800	0.0351	0.0036	0.0315	-2.2120	-0.1370	0.318	0.0325	0.0398
324900	0.0327	0.0036	0.0291	-1.8540	-0.1267	0.316	0.0277	0.039
325000	0.0308	0.0035	0.0273	-1.4887	-0.1187	0.316	0.0263	0.0389
325100	0.0295	0.0036	0.0259	-1.1337	-0.1128	0.317	0.0263	0.039
325200	0.0286	0.0036	0.0250	-0.8041	-0.1087	0.326	0.0263	0.04
325300	0.0280	0.0036	0.0244	-0.5019	-0.1061	0.331	0.0263	0.0406
325400	0.0277	0.0037	0.0240	-0.2560	-0.1045	0.343	0.0263	0.0419
325500	0.0274	0.0037	0.0237	-0.0795	-0.1032	0.348	0.0263	0.0425
325600	0.0271	0.0037	0.0234	0.0249	-0.1017	0.355	0.0263	0.0427
325700	0.0266	0.0037	0.0229	0.0537	-0.0994	0.359	0.0263	0.0441
325800	0.0259	0.0039	0.0220	0.0075	-0.0957	0.369	0.0264	0.0433
325900	0.0246	0.0039	0.0207	-0.1173	-0.0900	0.382	0.0264	0.0449
326000	0.0229	0.0040	0.0189	-0.2859	-0.0824	0.388	0.0264	0.0455
326100	0.0207	0.0040	0.0167	-0.4853	-0.0725	0.395	0.0264	0.0463
326200	0.0180	0.0041	0.0139	-0.6816	-0.0606	0.398	0.0265	0.0467
326300	0.0150	0.0041	0.0109	-0.8602	-0.0472	0.405	0.0265	0.0475
326400	0.0117	0.0042	0.0075	-1.0124	-0.0326	0.417	0.0265	0.0489
326500	0.0082	0.0042	0.0040	-1.1269	-0.0172	0.422	0.0266	0.0494
326600	0.0046	0.0042	0.0004	-1.1878	-0.0017	0.425	0.0266	0.0498
326700	0.0012	0.0043	-0.0031	-1.1964	0.0133	0.426	0.0266	0.0499
326800	-0.0020	0.0043	-0.0063	-1.1603	0.0274	0.434	0.0266	0.0508
326900	-0.0049	0.0043	-0.0092	-1.0753	0.0401	0.436	0.0266	0.0511
327000	-0.0074	0.0044	-0.0118	-0.9713	0.0513	0.447	0.0266	0.0523
327100	-0.0095	0.0045	-0.0140	-0.8568	0.0608	0.451	0.0267	0.0528
327200	-0.0112	0.0045	-0.0157	-0.7376	0.0684	0.459	0.0267	0.0537
327300	-0.0124	0.0047	-0.0171	-0.6279	0.0742	0.474	0.0267	0.0555
327400	-0.0133	0.0047	-0.0180	-0.5383	0.0783	0.489	0.0268	0.0572
327500	-0.0137	0.0049	-0.0186	-0.4680	0.0808	0.501	0.0268	0.0586
327600	-0.0138	0.0050	-0.0188	-0.4202	0.0818	0.518	0.0269	0.0606
327700	-0.0135	0.0052	-0.0187	-0.3757	0.0812	0.538	0.0270	0.0629
327800	-0.0127	0.0055	-0.0182	-0.3355	0.0791	0.568	0.0271	0.0663
327900	-0.0116	0.0058	-0.0174	-0.3097	0.0757	0.612	0.0271	0.0713
328000	-0.0102	0.0062	-0.0164	-0.2894	0.0711	0.657	0.0272	0.0765
328100	-0.0085	0.0065	-0.0150	-0.2441	0.0652	0.693	0.0274	0.0807
328200	-0.0064	0.0069	-0.0133	-0.1925	0.0579	0.748	0.0276	0.087
328300	-0.0038	0.0076	-0.0114	-0.1082	0.0494	0.802	0.0278	0.0933
328400	-0.0010	0.0081	-0.0091	-0.0152	0.0397	0.893	0.0281	0.1038
328500	0.0023	0.0089	-0.0066	0.1064	0.0288	0.968	0.0305	0.1097
328600	0.0061	0.0100	-0.0039	0.2543	0.0167	1.068	0.0343	0.1188
328700	0.0099	0.0108	-0.0009	0.4003	0.0038	1.205	0.0362	0.1313
328800	0.0144	0.0121	0.0023	0.5707	-0.0099	1.326	0.0370	0.1423
328900	0.0189	0.0134	0.0055	0.7243	-0.0241	1.500	0.0446	0.1603
329000	0.0236	0.0147	0.0089	0.8665	-0.0385	1.663	0.0461	0.1766
329100	0.0286	0.0164	0.0122	1.0001	-0.0530	1.848	0.0506	0.1965
329200	0.0335	0.0181	0.0154	1.0945	-0.0671	2.055	0.0627	0.2205
329300	0.0384	0.0199	0.0185	1.1543	-0.0806	2.254	0.0744	0.2441
329400	0.0433	0.0219	0.0214	1.1820	-0.0932	2.472	0.0906	0.2713
329500	0.0478	0.0237	0.0241	1.1735	-0.1048	2.696	0.1097	0.2999
329600	0.0524	0.0258	0.0266	1.1396	-0.1154	2.903	0.1366	0.3284
329700	0.0566	0.0279	0.0287	1.0565	-0.1246	3.125	0.1641	0.3592
329800	0.0605	0.0300	0.0305	0.9537	-0.1327	3.339	0.1994	0.3904
329900	0.0642	0.0321	0.0321	0.8290	-0.1396	3.549	0.2366	0.4212
330000	0.0679	0.0344	0.0335	0.7072	-0.1455	3.758	0.2741	0.4523
330100	0.0712	0.0366	0.0346	0.5654	-0.1505	3.988	0.3284	0.4883
330200	0.0741	0.0386	0.0355	0.4050	-0.1545	4.190	0.3828	0.521
330300	0.0769	0.0407	0.0362	0.2455	-0.1575	4.363	0.4347	0.5502
330400	0.0794	0.0427	0.0367	0.0764	-0.1597	4.551	0.4959	0.5803
330500	0.0816	0.0445	0.0371	-0.0948	-0.1612	4.729	0.5518	0.6071
330600	0.0837	0.0464	0.0373	-0.2735	-0.1624	4.888	0.6113	0.6322
330700	0.0855	0.0480	0.0375	-0.4677	-0.1632	5.029	0.6742	0.6557
330800	0.0875	0.0497	0.0378	-0.6485	-0.1641	5.161	0.7119	0.6753
330900	0.0896	0.0516	0.0380	-0.8191	-0.1652	5.298	0.7764	0.6984
331000	0.0919	0.0536	0.0383	-0.9771	-0.1665	5.435	0.8446	0.722
331100	0.0942	0.0556	0.0386	-1.1342	-0.1680	5.590	0.9191	0.7484
331200	0.0967	0.0576	0.0391	-1.2756	-0.1701	5.743	0.9921	0.7744
331300	0.0994	0.0596	0.0398	-1.3873	-0.1730	5.884	1.0697	0.7995
331400	0.1025	0.0618	0.0407	-1.4760	-0.1769	6.034	1.1568	0.8268
331500	0.1060	0.0641	0.0419	-1.5235	-0.1822	6.186	1.2439	0.8543
331600	0.1098	0.0664	0.0434	-1.5556	-0.1887	6.341	1.3503	0.8843
331700	0.1145	0.0691	0.0454	-1.5349	-0.1973	6.498	1.4528	0.9142
331800	0.1197	0.0719	0.0478	-1.4926	-0.2078	6.679	1.5851	0.9503
331900	0.1259	0.0752	0.0507	-1.4034	-0.2206	6.863	1.7159	0.9864
332000	0.1328	0.0785	0.0543	-1.2984	-0.2360	7.061	1.8974	1.03
332100	0.1405	0.0821	0.0584	-1.1756	-0.2540	7.274	2.0614	1.0734
332200	0.1494	0.0861	0.0633	-1.0154	-0.2750	7.521	2.2327	1.1215
332300	0.1590	0.0903	0.0687	-0.8739	-0.2987	7.771	2.4443	1.1746
332400	0.1697	0.0949	0.0748	-0.7029	-0.3252	8.037	2.6461	1.2284
332500	0.1810	0.0996	0.0814	-0.5718	-0.3538	8.330	2.9055	1.2919
332600	0.1930	0.1046	0.0884	-0.4524	-0.3845	8.627	3.1356	1.3525
332700	0.2061	0.1102	0.0959	-0.3191	-0.4171	8.946	3.3826	1.4176
332800	0.2193	0.1156	0.1037	-0.2616	-0.4507	9.286	3.6815	1.4911
332900	0.2332	0.1216	0.1116	-0.1996	-0.4852	9.608	3.9773	1.5622
333000	0.2474	0.1277	0.1197	-0.1905	-0.5202	9.951	4.3060	1.6394
333100	0.2624	0.1346	0.1278	-0.1776	-0.5555	10.326	4.6293	1.7198
333200	0.2779	0.1420	0.1359	-0.1961	-0.5910	10.695	5.0362	1.8089
333300	0.2942	0.1501	0.1441	-0.2038	-0.6267	11.085	5.4678	1.9034
333400	0.3107	0.1583	0.1524	-0.2484	-0.6625	11.496	5.9757	2.0091
333500	0.3275	0.1668	0.1607	-0.3217	-0.6985	11.901	6.5023	2.1162
333600	0.3442	0.1753	0.1689	-0.4521	-0.7345	12.308	7.0476	2.2258
333700	0.3612	0.1840	0.1772	-0.5983	-0.7703	12.662	7.6097	2.3311
333800	0.3783	0.1929	0.1854	-0.7824	-0.8059	13.074	8.1670	2.4426
333900	0.3956	0.2021	0.1935	-0.9735	-0.8413	13.447	8.7574	2.5533
334000	0.4131	0.2113	0.2018	-1.1753	-0.8772	13.837	9.3886	2.6707
334100	0.4311	0.2209	0.2102	-1.3662	-0.9137	14.209	10.0280	2.787
334200	0.4490	0.2303	0.2187	-1.5877	-0.9508	14.559	10.7370	2.9089
334300	0.4672	0.2399	0.2273	-1.8215	-0.9882	14.902	11.4380	3.0289
334400	0.4856	0.2497	0.2359	-2.0621	-1.0256	15.251	12.1420	3.15
334500	0.5042	0.2598	0.2444	-2.3213	-1.0626	15.599	12.8780	3.2748
334600	0.5237	0.2708	0.2529	-2.5319	-1.0998	15.934	13.6680	3.4041
334700	0.5425	0.2812	0.2613	-2.8158	-1.1361	16.326	14.5000	3.5449
334800	0.5620	0.2926	0.2694	-3.0646	-1.1715	16.667	15.3070	3.6768
334900	0.5814	0.3041	0.2773	-3.3285	-1.2055	17.093	16.1500	3.8228
335000	0.6005	0.3157	0.2848	-3.6034	-1.2382	17.555	16.9550	3.9685
335100	0.6194	0.3274	0.2920	-3.8877	-1.2696	18.054	17.7280	4.1148
335200	0.6379	0.3390	0.2989	-4.1635	-1.2997	18.535	18.5190	4.2611
335300	0.6561	0.3505	0.3056	-4.4289	-1.3287	19.008	19.3020	4.4054
335400	0.6743	0.3623	0.3120	-4.6671	-1.3566	19.469	20.0980	4.5501
335500	0.6921	0.3739	0.3182	-4.8717	-1.3835	19.931	20.9050	4.6961
335600	0.7097	0.3856	0.3241	-5.0571	-1.4092	20.399	21.6920	4.8402
335700	0.7271	0.3972	0.3299	-5.2051	-1.4342	20.866	22.4830	4.985
335800	0.7448	0.4093	0.3355	-5.2956	-1.4589	21.330	23.2830	5.1304
335900	0.7624	0.4214	0.3410	-5.3794	-1.4828	21.829	24.0810	5.2795
336000	0.7800	0.4334	0.3466	-5.4469	-1.5069	22.336	24.8830	5.43
336100	0.7984	0.4462	0.3522	-5.4705	-1.5315	22.855	25.6820	5.5816
336200	0.8166	0.4587	0.3579	-5.5223	-1.5560	23.418	26.4960	5.7399
336300	0.8353	0.4717	0.3636	-5.5578	-1.5810	23.968	27.2950	5.8951
336400	0.8539	0.4845	0.3694	-5.6113	-1.6060	24.544	28.1060	6.0545
336500	0.8717	0.4966	0.3751	-5.7272	-1.6308	25.105	28.9080	6.2113
336600	0.8894	0.5088	0.3806	-5.8465	-1.6550	25.615	29.6850	6.3592
336700	0.9069	0.5208	0.3861	-5.9764	-1.6788	26.119	30.4580	6.5062
336800	0.9241	0.5327	0.3914	-6.1198	-1.7019	26.614	31.2280	6.6517
336900	0.9409	0.5444	0.3965	-6.2786	-1.7240	27.090	31.9970	6.7949
337000	0.9557	0.5543	0.4014	-6.5676	-1.7454	27.538	32.7640	6.9346
337100	0.9703	0.5641	0.4062	-6.8442	-1.7662	27.893	33.4120	7.05
337200	0.9841	0.5732	0.4109	-7.1462	-1.7864	28.234	34.0580	7.1634
337300	0.9976	0.5822	0.4154	-7.4265	-1.8060	28.548	34.6700	7.2699
337400	1.0110	0.5911	0.4199	-7.6717	-1.8255	28.838	35.2940	7.375
337500	1.0242	0.5998	0.4244	-7.8833	-1.8451	29.140	35.9070	7.4802
337600	1.0367	0.6078	0.4289	-8.1004	-1.8646	29.418	36.5230	7.583
337700	1.0495	0.6161	0.4334	-8.2606	-1.8844	29.657	37.1030	7.6772
337800	1.0623	0.6243	0.4380	-8.3820	-1.9044	29.891	37.7170	7.7747
337900	1.0758	0.6331	0.4427	-8.4210	-1.9250	30.131	38.3210	7.8718
338000	1.0886	0.6410	0.4476	-8.5092	-1.9463	30.396	38.9750	7.9775
338100	1.1015	0.6488	0.4527	-8.6056	-1.9684	30.615	39.5580	8.0697
338200	1.1147	0.6567	0.4580	-8.6801	-1.9914	30.816	40.1450	8.1604
338300	1.1278	0.6644	0.4634	-8.7703	-2.0149	31.041	40.7380	8.2544
338400	1.1415	0.6725	0.4690	-8.8505	-2.0393	31.255	41.3070	8.3445
338500	1.1558	0.6810	0.4748	-8.9064	-2.0645	31.486	41.9170	8.4411
338600	1.1710	0.6901	0.4809	-8.9218	-2.0908	31.747	42.5460	8.5434
338700	1.1866	0.6995	0.4871	-8.9536	-2.1178	32.061	43.2150	8.6565
338800	1.2023	0.7088	0.4935	-8.9948	-2.1456	32.377	43.8770	8.769
338900	1.2192	0.7192	0.5000	-8.9705	-2.1739	32.705	44.5440	8.8835
339000	1.2347	0.7281	0.5066	-9.0591	-2.2027	33.061	45.2670	9.0076
339100	1.2500	0.7367	0.5133	-9.1523	-2.2318	33.360	45.8710	9.1114
339200	1.2660	0.7459	0.5201	-9.2102	-2.2613	33.662	46.4590	9.2138
339300	1.2818	0.7549	0.5269	-9.2980	-2.2910	33.954	47.1040	9.3215
339400	1.2980	0.7641	0.5339	-9.3715	-2.3211	34.240	47.7270	9.4261
339500	1.3146	0.7737	0.5409	-9.4385	-2.3517	34.527	48.3720	9.5332
339600	1.3319	0.7838	0.5481	-9.4767	-2.3829	34.818	49.0590	9.6457
339700	1.3490	0.7937	0.5553	-9.5488	-2.4143	35.128	49.7890	9.7654
339800	1.3668	0.8043	0.5625	-9.5817	-2.4457	35.421	50.4930	9.88
339900	1.3849	0.8152	0.5697	-9.5931	-2.4769	35.730	51.2560	10.003
340000	1.4007	0.8241	0.5766	-9.7795	-2.5070	36.051	52.0240	10.129
340100	1.4160	0.8327	0.5833	-9.9660	-2.5360	36.308	52.6210	10.227
340200	1.4303	0.8406	0.5897	-10.1780	-2.5637	36.575	53.1690	10.32
340300	1.4441	0.8483	0.5958	-10.3660	-2.5905	36.831	53.6490	10.405
340400	1.4567	0.8551	0.6016	-10.5960	-2.6158	37.089	54.0900	10.485
340500	1.4685	0.8614	0.6071	-10.8180	-2.6397	37.318	54.4740	10.556
340600	1.4797	0.8674	0.6123	-11.0280	-2.6623	37.521	54.8420	10.622
340700	1.4903	0.8731	0.6172	-11.2330	-2.6836	37.728	55.1650	10.682
340800	1.5007	0.8788	0.6219	-11.3860	-2.7038	37.887	55.5120	10.741
340900	1.5108	0.8845	0.6263	-11.5030	-2.7229	38.055	55.8700	10.801
341000	1.5191	0.8887	0.6304	-11.7090	-2.7409	38.229	56.2060	10.86
341100	1.5266	0.8923	0.6343	-11.9230	-2.7577	38.347	56.4260	10.899
341200	1.5336	0.8957	0.6379	-12.1240	-2.7737	38.453	56.6190	10.933
341300	1.5401	0.8987	0.6414	-12.3040	-2.7888	38.574	56.7740	10.965
341400	1.5459	0.9013	0.6446	-12.5000	-2.8028	38.693	56.9050	10.994
341500	1.5510	0.9034	0.6476	-12.6900	-2.8158	38.788	57.0030	11.016
341600	1.5558	0.9054	0.6504	-12.8620	-2.8278	38.872	57.0850	11.035
341700	1.5602	0.9073	0.6529	-13.0120	-2.8386	38.953	57.1570	11.053
341800	1.5640	0.9089	0.6551	-13.1590	-2.8483	39.035	57.2160	11.069
341900	1.5684	0.9112	0.6572	-13.2190	-2.8572	39.116	57.2640	11.084
342000	1.5710	0.9121	0.6589	-13.3770	-2.8649	39.217	57.3460	11.105
342100	1.5732	0.9127	0.6605	-13.5170	-2.8716	39.263	57.3270	11.108
342200	1.5750	0.9133	0.6617	-13.6450	-2.8771	39.325	57.3060	11.112
342300	1.5768	0.9141	0.6627	-13.7440	-2.8814	39.381	57.2870	11.117
342400	1.5774	0.9140	0.6634	-13.8950	-2.8845	39.460	57.2520	11.122
342500	1.5777	0.9139	0.6638	-14.0220	-2.8862	39.509	57.1720	11.118
342600	1.5774	0.9135	0.6639	-14.1510	-2.8867	39.549	57.1110	11.116
342700	1.5768	0.9130	0.6638	-14.2590	-2.8860	39.575	57.0430	11.111
342800	1.5762	0.9128	0.6634	-14.3020	-2.8844	39.612	56.9690	11.107
342900	1.5761	0.9132	0.6629	-14.2710	-2.8820	39.653	56.9320	11.107
343000	1.5746	0.9125	0.6621	-14.2900	-2.8786	39.707	56.9320	11.113
343100	1.5728	0.9117	0.6611	-14.3180	-2.8743	39.705	56.8730	11.106
343200	1.5708	0.9109	0.6599	-14.3400	-2.8691	39.694	56.8060	11.097
343300	1.5683	0.9098	0.6585	-14.3810	-2.8629	39.686	56.7320	11.088
343400	1.5658	0.9089	0.6569	-14.3900	-2.8559	39.697	56.6220	11.077
343500	1.5630	0.9079	0.6551	-14.4020	-2.8482	39.734	56.5080	11.068
343600	1.5600	0.9069	0.6531	-14.4120	-2.8396	39.758	56.3870	11.056
343700	1.5564	0.9054	0.6510	-14.4330	-2.8303	39.773	56.2730	11.045
343800	1.5529	0.9042	0.6487	-14.4230	-2.8202	39.766	56.1570	11.031
343900	1.5496	0.9034	0.6462	-14.3700	-2.8096	39.765	56.0620	11.02
344000	1.5450	0.9016	0.6434	-14.3960	-2.7975	39.776	55.9680	11.01
344100	1.5396	0.8993	0.6403	-14.4480	-2.7839	39.758	55.8120	10.99
344200	1.5334	0.8966	0.6368	-14.5230	-2.7686	39.717	55.6250	10.964
344300	1.5272	0.8943	0.6329	-14.5750	-2.7516	39.654	55.4390	10.936
344400	1.5208	0.8921	0.6287	-14.5960	-2.7335	39.599	55.2690	10.91
344500	1.5138	0.8896	0.6242	-14.6390	-2.7141	39.548	55.1070	10.885
344600	1.5066	0.8871	0.6195	-14.6580	-2.6937	39.497	54.9200	10.858
344700	1.4995	0.8848	0.6147	-14.6380	-2.6726	39.466	54.7220	10.831
344800	1.4922	0.8825	0.6097	-14.6080	-2.6510	39.444	54.5430	10.808
344900	1.4849	0.8802	0.6047	-14.5560	-2.6290	39.400	54.3970	10.786
345000	1.4770	0.8775	0.5995	-14.5330	-2.6066	39.355	54.2620	10.766
345100	1.4687	0.8744	0.5943	-14.5190	-2.5837	39.282	54.0950	10.738
345200	1.4607	0.8717	0.5890	-14.4710	-2.5608	39.176	53.9480	10.709
345300	1.4530	0.8692	0.5838	-14.3980	-2.5382	39.048	53.8430	10.682
345400	1.4448	0.8662	0.5786	-14.3540	-2.5158	38.933	53.7280	10.656
345500	1.4369	0.8634	0.5735	-14.2820	-2.4935	38.799	53.6060	10.626
345600	1.4290	0.8606	0.5684	-14.2170	-2.4712	38.671	53.5150	10.601
345700	1.4210	0.8577	0.5633	-14.1560	-2.4493	38.556	53.4050	10.575
345800	1.4137	0.8552	0.5585	-14.0590	-2.4280	38.456	53.2770	10.549
345900	1.4072	0.8533	0.5539	-13.9110	-2.4084	38.378	53.1700	10.528
346000	1.4007	0.8510	0.5497	-13.7820	-2.3901	38.327	53.0820	10.512
346100	1.3944	0.8486	0.5458	-13.6740	-2.3731	38.237	53.0120	10.493
346200	1.3883	0.8461	0.5422	-13.5590	-2.3575	38.150	52.9210	10.473
346300	1.3826	0.8436	0.5390	-13.4560	-2.3435	38.052	52.8290	10.451
346400	1.3773	0.8411	0.5362	-13.3330	-2.3312	37.932	52.7590	10.429
346500	1.3719	0.8382	0.5337	-13.2450	-2.3204	37.819	52.6740	10.407
346600	1.3670	0.8354	0.5316	-13.1330	-2.3112	37.712	52.5550	10.381
346700	1.3623	0.8325	0.5298	-13.0280	-2.3035	37.606	52.4380	10.355
346800	1.3579	0.8295	0.5284	-12.9180	-2.2976	37.526	52.2780	10.327
346900	1.3543	0.8268	0.5275	-12.7740	-2.2936	37.436	52.1350	10.301
347000	1.3516	0.8245	0.5271	-12.5790	-2.2916	37.359	52.0110	10.277
347100	1.3492	0.8222	0.5270	-12.4090	-2.2912	37.290	51.9250	10.26
347200	1.3476	0.8202	0.5274	-12.2220	-2.2929	37.236	51.8000	10.239
347300	1.3466	0.8185	0.5281	-12.0340	-2.2963	37.197	51.6910	10.222
347400	1.3458	0.8165	0.5293	-11.8800	-2.3011	37.170	51.5830	10.206
347500	1.3455	0.8148	0.5307	-11.7260	-2.3074	37.151	51.4460	10.188
347600	1.3456	0.8131	0.5325	-11.5950	-2.3152	37.150	51.2960	10.171
347700	1.3459	0.8113	0.5346	-11.4820	-2.3244	37.139	51.1400	10.152
347800	1.3469	0.8098	0.5371	-11.3580	-2.3352	37.130	50.9890	10.134
347900	1.3481	0.8081	0.5400	-11.2680	-2.3477	37.111	50.8620	10.117
348000	1.3497	0.8065	0.5432	-11.1730	-2.3615	37.100	50.7090	10.098
348100	1.3518	0.8051	0.5467	-11.0830	-2.3767	37.094	50.5500	10.079
348200	1.3538	0.8034	0.5504	-11.0340	-2.3929	37.101	50.3780	10.06
348300	1.3558	0.8016	0.5542	-11.0100	-2.4097	37.104	50.1670	10.036
348400	1.3583	0.8001	0.5582	-10.9900	-2.4271	37.126	49.9250	10.011
348500	1.3618	0.7994	0.5624	-10.9290	-2.4454	37.156	49.7050	9.9889
348600	1.3654	0.7986	0.5668	-10.8850	-2.4643	37.199	49.5500	9.976
348700	1.3691	0.7979	0.5712	-10.8600	-2.4835	37.257	49.3710	9.9621
348800	1.3726	0.7971	0.5755	-10.8770	-2.5023	37.321	49.1840	9.948
348900	1.3755	0.7958	0.5797	-10.9650	-2.5203	37.383	48.9750	9.9311
349000	1.3787	0.7952	0.5835	-11.0320	-2.5369	37.414	48.7470	9.9083
349100	1.3814	0.7944	0.5870	-11.1260	-2.5521	37.462	48.5590	9.8923
349200	1.3837	0.7936	0.5901	-11.2280	-2.5656	37.512	48.3620	9.8753
349300	1.3855	0.7926	0.5929	-11.3470	-2.5777	37.551	48.1680	9.8576
349400	1.3866	0.7913	0.5953	-11.4910	-2.5881	37.553	47.9820	9.8364
349500	1.3874	0.7901	0.5973	-11.6240	-2.5971	37.560	47.7740	9.8132
349600	1.3879	0.7888	0.5991	-11.7450	-2.6049	37.568	47.5750	9.7913
349700	1.3878	0.7871	0.6007	-11.8770	-2.6117	37.572	47.3700	9.7682
349800	1.3871	0.7851	0.6020	-12.0290	-2.6175	37.552	47.1710	9.743
349900	1.3859	0.7827	0.6032	-12.1830	-2.6226	37.526	46.9280	9.712
350000	1.3852	0.7810	0.6042	-12.2700	-2.6270	37.501	46.6720	9.6797
350100	1.3840	0.7790	0.6050	-12.3600	-2.6305	37.499	46.4510	9.654
350200	1.3823	0.7768	0.6055	-12.4660	-2.6328	37.501	46.2010	9.6256
350300	1.3805	0.7747	0.6058	-12.5440	-2.6339	37.485	45.9340	9.5929
350400	1.3785	0.7728	0.6057	-12.6090	-2.6336	37.493	45.6710	9.5637
350500	1.3759	0.7706	0.6053	-12.6740	-2.6317	37.499	45.4140	9.5349
350600	1.3727	0.7683	0.6044	-12.7640	-2.6280	37.501	45.1560	9.5053
350700	1.3689	0.7658	0.6031	-12.8610	-2.6222	37.486	44.8760	9.4715
350800	1.3646	0.7633	0.6013	-12.9740	-2.6144	37.467	44.5900	9.4364
350900	1.3591	0.7601	0.5990	-13.1390	-2.6043	37.432	44.3070	9.3998
351000	1.3538	0.7576	0.5962	-13.2530	-2.5924	37.375	44.0100	9.359
351100	1.3481	0.7549	0.5932	-13.3650	-2.5790	37.334	43.7660	9.3263
351200	1.3422	0.7524	0.5898	-13.4600	-2.5645	37.289	43.5310	9.2942
351300	1.3360	0.7497	0.5863	-13.5260	-2.5493	37.252	43.2960	9.2628
351400	1.3291	0.7464	0.5827	-13.6080	-2.5334	37.201	43.0770	9.2318
351500	1.3220	0.7431	0.5789	-13.6660	-2.5171	37.130	42.8300	9.1952
351600	1.3145	0.7394	0.5751	-13.7220	-2.5003	37.063	42.5550	9.1559
351700	1.3070	0.7358	0.5712	-13.7320	-2.4837	36.988	42.2700	9.1145
351800	1.2994	0.7319	0.5675	-13.7090	-2.4674	36.910	41.9850	9.0728
351900	1.2923	0.7284	0.5639	-13.6620	-2.4518	36.811	41.7290	9.0319
352000	1.2862	0.7256	0.5606	-13.5240	-2.4373	36.728	41.4850	8.9943
352100	1.2805	0.7230	0.5575	-13.3970	-2.4238	36.690	41.2890	8.9674
352200	1.2754	0.7209	0.5545	-13.2600	-2.4110	36.646	41.1070	8.9414
352300	1.2705	0.7187	0.5518	-13.1530	-2.3990	36.610	40.9580	8.9202
352400	1.2662	0.7171	0.5491	-13.0580	-2.3875	36.567	40.8230	8.8996
352500	1.2624	0.7157	0.5467	-12.9810	-2.3769	36.529	40.7290	8.8846
352600	1.2592	0.7147	0.5445	-12.9080	-2.3672	36.492	40.6840	8.875
352700	1.2559	0.7135	0.5424	-12.8980	-2.3584	36.445	40.6670	8.8677
352800	1.2528	0.7122	0.5406	-12.9000	-2.3504	36.395	40.6350	8.8583
352900	1.2497	0.7107	0.5390	-12.9490	-2.3433	36.346	40.5950	8.848
353000	1.2475	0.7098	0.5377	-12.9290	-2.3376	36.298	40.5350	8.8357
